828833, Martin, Gibson,28727.65
901011, Maurice,Scott,8875.9
417459,Alfred, Tucker,13998.12
524372, Lloyd,Martin,10503.26
301049, Jay, Dunn,16376.56
597848, James, Harvey,9209.3
847209,,Reed,21328.3
403041,Geoffrey,Martin,40653.52
170548,Harvey, Dunn,15832.83
289911, Lance, Ortiz,5056.98
940698,Harry,Cox,46423.15
863750, Mitchell, Marshall,34209.54
370827,Colin,Ellis,30082.97
632671,Dennis,Perry,27738.71
313043, Quentin, Bush,8267.46
924343,Donald, Berry,12068.7
359475, Quentin,Garcia,6304.25
997645, Malcolm, Ferguson,11127.05
747613, Lewis,Perry,10917.47
667057,Bryan,Brooks,13534.16
769724, Kevin,Brooks,10857.54
233063,Everett,Turner,39873.74
513291, Owen,Lee,13762.85
673504,Elliot, Guzman,16479.28
674838,Derrick, Hunter,14483.81
541231,Craig, Liu,19932.13
887622,Dexter, Gordon,20627.5
724066, Marcus,Palmer,12752.59
294665, John, Grant,43401.28
840442,Clyde, Delacruz,24337.28
127583,Carl, Webb,30722.06
920914, Marcus, Merritt,18469.59
660216,Colin,Reynolds,3696.1
157191,Eric,Jones,16277.88
904024, Lee,Stewart,22049.01
471848, Nelson, Warren,20566.01
560123, Luther, Davidson,42893.63
757044, Jose, Ortiz,8378.56
706231,Corey,Long,35761.72
435299,Alfred,Johnson,15528.73
502559,Dexter,Richardson,14403.93
244019, Maurice,Garcia,31808.81
640657,Jackson,Bell,48191.61
808017,Alexander, Warren,33573.24
645827, Julian, Burns,7654.27
625700, Lionel, Webb,11344.13
236982, Mario, Hart,5782.9
418446, Reuben,Scott,11703.46
175320, Kevin, Olson,49153.15
818692, Lawrence, Palmer,22827.61
630503,Dustin, Medina,7012.49
270705,Carl, Medina,32067.47
285150, Milton, Reyes,17474.39
231211, Lee, Duncan,47614.67
930297,Gregory,Wright,44522.82
817869, Nigel,Richardson,27814.19
668158, Owen, Bush,48206.46
353051,Benjamin,Martinez,34531.06
824877, Julian,Walker,20158.32
977500,Bryan,Adams,27259.42
663440, Jasper, Dunn,33281.6
560443,Anthony, Carroll,33634.13
438262, Reginald, McDonald,15371.8
790494, Nathan, Lindsey,8585.63
282099,Felix,Davis,42780.44
764715, John,West,27639.14
275629, Jason, Mills,39554.48
424871, Peter,Butler,21528.44
753323, Miles,Rivera,16302.59
280314, Jacob, Reyes,6257.96
777853,Clifford, Reyes,39244.48
328511, Joe, Nichols,49543.76
977892, Marcus,Green,35299.76
265371, Mark,Martinez,5893.89
792910, Malcolm,Perry,31880.6
661676, Jasper,Murphy,35803.09
535945,Darryl,Hall,47387.45
134557, Martin,Williams,22146.8
954009, Leslie,Campbell,28794.5
486643, Luke, Hicks,29030.44
198376,Christian,Wallace,18582.71
756450,Gerald, Morales,45404.61
453455, Miles, Knight,33471.56
247683,Gordon,Phillips,20672.85
866668, Leslie,Carter,39659.82
822191, Paul,Morris,20432.23
385037,Clifford, Murray,42761.55
607067,Guy,Perez,43187.57
220479,Geoffrey,Lee,8371.99
538569,Franklin,Walker,39315.92
843080, Justin, Arnold,40682.93
493162,Ernest,Smith,30332.44
684132,Elliot, Banks,156.92
323048,Devin,Anderson,43381.3
910970, Lloyd,Adams,6739.98
657565,Clifford,Bell,4262.0
576725, Julian,James,26124.96
415660, Reuben, Marks,33775.19
471919,Andrew,Gonzalez,13260.0
202495,Ignatius, Delacruz,960.37
107751,Franklin, Willis,8623.51
236502,Herman,Gray,22286.14
900086, Oscar,Campbell,9157.98
317761, Quentin,Clark,25083.05
811039,Daniel, Harmon,31477.33
120602, John,Jones,43676.13
851631, Lionel,Henderson,30749.33
577729, Joshua,Williams,37633.21
157176, Jeffrey,Reed,44123.85
827448,Gregory,Wallace,48305.42
663797, Laurence,Reynolds,43756.33
831824, Jeff,Jackson,25064.01
492316,Dustin, Henry,16294.38
148113,Harrison, Knight,49154.77
221361,Harvey, Carr,4492.07
801428,Darrel,Smith,26377.25
862883,Eric,Rogers,2635.68
824414,Ivor, Lucas,10484.21
994371,Howard, Olson,32355.98
567252, Nathan,Harrison,5579.28
790932,Bruce, Robertson,34723.77
952068, Reginald,Clark,36314.67
894357, Larry,Reynolds,10237.92
170010,Bryan, Merritt,459.02
907454,Adam, Dawson,11290.33
617196,Dustin, Rice,45678.6
858726,Christian,Gonzalez,24203.22
376475,Eric,Cooper,5068.66
406779, Norman, Morales,6164.0
189718,Dylan,Ellis,8157.82
910328,Glenn,Clark,18918.91
974555,Colin,Smith,2516.25
126441, Joel,Ellis,7423.08
814804, Matthew,Bell,7611.96
942943,Bruce,Richardson,30681.81
270485,Arnold, Reyes,6720.4
342573, Reuben, Duncan,40562.55
855741, Leslie, Harmon,4197.7
883759, Malcolm, Merritt,15622.05
465311,Edward, Duncan,46630.86
168270, Philip,Wood,13097.65
823648,Clyde, Beck,24789.08
455721,Dominic, Tucker,16680.91
390994,Jack, Dixon,34084.55
245714,Gabriel, Burns,47957.83
653344,Corey, Hanson,29731.28
152073,Dwight,Green,9299.87
428015,Corey,Watson,46945.55
620416, Jeremy,Reed,48269.06
208902,Elias, Ramos,29495.04
928247, Lewis, Ortiz,32408.01
666309, Peter,Harris,32468.11
822170, Randall,Rogers,6678.99
614201, Johnny,Edwards,8246.29
589807,Herbert,Thompson,48257.96
419960,Arnold, Mills,41925.51
700605,Bruce, Arnold,38248.88
403410,Herman,Watson,2605.1
774616,Harold,Carter,31935.82
961220, Otis, Morales,46463.7
295840, Lloyd,Rodriguez,27117.54
457876, Milton,Cooper,32940.49
441446, Patrick,Turner,18958.52
745864,Darius,Rivera,5866.82
566927, Mark,Lee,33636.85
482785,Anthony,Perez,41432.43
321140,Adam,Woods,37272.3
544390, Jacob, Harvey,16463.14
907498,Gregory,Lee,10485.05
916111, Mark, Olson,5829.42
524842, Jasper, Hunt,18179.06
286703,Everett,Ward,1753.14
183653,David,Rivera,23383.05
952896,Darius,Scott,20340.09
829391, Martin, Dawson,19242.7
582916,Francis, Page,29507.61
923237,Gerald,Harrison,14470.76
735385, Reginald, Marks,15419.22
256723,Arthur,Jordan,1065.2
752608, Reuben,Torres,42062.24
393405, Ollie, Hicks,34144.55
743090, Larry, Porter,26343.76
185668, Mario,Lopez,28972.99
821530, Nathaniel, Stone,22325.92
285356, Mickey, Olson,213.38
171636, Louis,Phillips,16421.05
371699,Bruce,Long,20116.75
433870, Quentin, Nichols,36623.89
775292,Floyd, Porter,21600.78
857768, Julian,Harris,14432.04
623337,Andrew,Mitchell,26263.31
866852, Jerome,Moore,46912.43
803905, Laurence, Willis,47500.93
612755,Jackson,Anderson,37483.74
598708,Elton,Evans,32646.07
880208, Joshua,Reed,19130.71
511635,Dennis,Ross,21891.52
411655,Frank, Grant,39830.59
148817, Morton,Lopez,13640.97
298433, Lester,Scott,21496.21
257904,Ian,Wright,37612.9
523165,Dexter,Morris,5421.17
562941,Harrison, Hart,16747.75
464063,Alan,Lee,6403.58
430170,Dustin, Delacruz,43841.61
808550,Gerald, Lucas,36936.85
474595, Milton, Gibson,47381.67
415188,George,Morris,2253.07
215570, Nelson,Cox,15718.64
383464, Nigel, Carr,36910.95
492524,Ferdinand, Fox,48318.78
963731,Barry, Burns,7013.03
592183,Jack, Carr,45136.51
651118,Hubert, Berry,27151.87
378246,Edward, Hanson,9288.26
483774, Leroy, Beck,23611.82
559494, Morton, Lucas,7246.04
860959, Randolph, Ortiz,11141.0
991867,Darrel, Gibson,4168.09
937258, Joseph, Fox,8358.41
535831,Gordon,Taylor,48112.75
636825,Alexander,Martinez,335.75
757720,Howard, Merritt,35515.94
990214, Lucas, Simpson,17506.55
983545, Javier,Gray,25134.67
991326, Louis,Torres,49380.57
722622, Maurice, O'Brien,18754.73
620449, Peter, McDonald,33806.15
573842,Ian, Hart,13327.2
857811, Lester,Baker,27113.37
981873,Gareth,Long,11233.11
876658,Ferdinand,Anderson,34426.39
661629, Mark,Sanders,17387.4
809810,Elton, Merritt,39952.23
410658,David,Reed,34593.59
825082,Dylan,Mitchell,23988.81
369321, Jerry,Young,1569.49
963357,Bradley, Gibson,21756.82
136099, Owen, Hicks,2406.77
468652,Herbert, Banks,1614.25
146228,Bernard, Rice,16834.46
838426,Harvey,Sanchez,9581.44
335534,Bryan,Reynolds,48867.8
974613,Darryl, Merritt,8866.52
311050,Christopher, Murray,17481.36
894054, Lewis, Gibson,37871.23
195867,Geoffrey,Jones,8501.67
792766, Jeff,Phillips,16266.26
379365,Dale, Gordon,17524.15
607337,,Martin,4600.29
270853, Maurice,Richardson,21286.89
912151, Nathan, Freeman,49652.24
272778, Jose,Harrison,40447.18
852496,Carl, Burns,41610.51
647295,Dominic,Wood,32382.24
180887, Nathan,Cooper,34083.3
685572, Reuben, Hicks,14654.2
524290,Guy,Clark,7981.82
826496, John,Coleman,20729.69
262887, Randall,Young,42202.5
148296, Joshua, Hicks,10919.64
780818, Luke,Rogers,19649.53
355152,George,Young,26206.25
890373, Joe,Green,26026.35
898605,Anthony, Beck,7457.82
559835,Clifford,White,30681.72
466871,Glenn,Barnes,711.13
223756,Herbert, Webb,35975.18
626831, Michael, Hart,2844.7
275217,Earl,Parker,41639.32
972425,Jack,Scott,34599.45
688409,Dustin,Butler,38627.05
828040, Joshua, Shaw,26958.51
808699, Miles, Fisher,28263.76
725911,Darryl,Hall,6211.9
335185, Randolph, Warren,35155.81
580754, Mitchell,Gonzalez,25349.8
611878,Elias,Lee,9371.95
430877, Milton, Marks,18900.09
596295, Jerome, Gregory,5705.18
681316,Everett,Jenkins,13007.77
860124, Lionel,Perez,6285.6
114187,Clayton, Page,26910.12
508674,Bernard,Allen,11054.08
227568,Darius,Adams,9359.51
731419, Luther,Clark,37381.44
629947,Craig, Mason,8762.5
518627,Bradley,Garcia,21844.55
978047, Peter, Cruz,27519.63
659594,Gerald,Brooks,40421.58
271287, Kim,White,24354.1
280556, Jerome, Perkins,17372.02
862801,Charles,Rodriguez,47302.57
217646,Clayton,Fisher,22207.51
558188, Ralph, Ortiz,39908.71
327909, Randolph,Wallace,478.86
304283, Jay,Williams,3316.18
409603,Darrel,Williams,49798.99
533878,Eric,Garcia,23115.08
330913, Reginald,Owens,12445.43
422310,Dylan,Rivera,16574.37
924750,Devin,Stewart,20048.51
297617, Matthew,Evans,49317.21
123239,Harrison,Jordan,1939.12
423689, Jeffrey, Rice,40498.17
373142,Howard,Mitchell,24524.38
849474, Joseph, Hicks,18459.25
785619, Neil, Davidson,5060.17
918315,Harrison,Adams,29919.09
919994, Jeff, Beck,15030.3
749800, Marcus, Arnold,11637.89
336770, Maurice, Wells,29314.2
221440, Oscar, Marshall,24754.6
117957,Dustin,Adams,20876.52
344011, Ollie, Palmer,15577.94
204533, Nathaniel, Kennedy,2944.85
819046, Johnny,Carter,18395.42
618853, Nigel,Smith,22817.42
910215,Gareth,Edwards,13122.28
902902,Alec, Harmon,2475.99
502213, Julian,Wright,4525.51
616387,Grant, Mason,142.58
351133,Adrian,Ross,27915.12
646078, Kenneth,Brooks,5541.4
972584, Myron,Rogers,15089.88
807829, Kyle, Carr,36793.35
236607,Humphrey,White,21858.08
360832,Gabriel, Berry,33120.88
608867,Glenn,Roberts,26432.04
802903, Justin,Rodriguez,49573.97
444381,Franklin,Martinez,24631.25
387270,Bryan,Sanchez,45155.29
126378, Melvin, Willis,20242.03
757311,Dean, Harvey,36536.19
633337,Donald,Clark,25597.08
204321,Ignatius,Howard,36178.98
826995, Matthew,Green,40887.63
557879, Nigel, Rose,36438.6
808107,Darrel, Cruz,29742.52
144167,Christian,Coleman,43086.66
748721,Jackson,Clark,40945.36
253038, Morris,Roberts,40816.54
392762, Lewis, Dixon,20965.51
785342, Lawrence, Harmon,25442.69
322420,Dennis,Murphy,2304.71
850543, Michael, Watkins,8645.94
318656, Patrick, Mills,37974.6
272478,Gregory,Walker,9844.26
808297, Lloyd,Robinson,11088.1
501658, Malcolm,Torres,49843.93
629729,Arthur, Pierce,345.96
827163,Ian, Fox,3766.25
470706,Geoffrey,Palmer,810.63
609336, Marcus, Liu,17921.55
282352,Harry,Lewis,24869.94
707208, Kenneth, Marshall,31043.48
392107,Howard, Hicks,9697.96
409457,Christian,Jackson,33988.56
732101,Frederick,Jordan,45219.76
226784,Barry,Green,20687.75
923618,Dominic, Weaver,24887.21
187938,Eric,Miller,4007.59
741991,Derrick,White,41187.62
857062, Mario, Lindsey,43090.15
428569, Jerome, Ortiz,8354.89
576946,Glenn, Simpson,38704.77
780411,Daniel, Carroll,47259.15
219541,Curtis, Medina,32825.15
879075, Milton,Perez,16847.69
616363, Nathan,Garcia,40865.96
528367,Christian, Perkins,44134.91
803834,Dale,White,15251.78
758559,Darryl,Ross,40835.81
261326, Lloyd,Nelson,37882.9
834893,Hugh, Stone,40957.96
245253,Jackson,Holmes,14897.95
392765, Lawrence, Black,45565.36
764646, Lee,Allen,8360.44
887686, Ralph,Martin,30469.54
912008, Mortimer,Hall,17217.55
141715, Lance,Torres,655.55
308518,Hugo, Nguyen,30355.99
986178,Howard,Hall,44090.22
126847,Carl,Lee,31726.05
537283, Lucas,Wallace,33367.74
254326,George, Ortiz,15394.65
806891, Lloyd,Kelly,49011.78
161943,Ivor,Clark,13748.82
751413, Owen, Hicks,34667.92
600688,Everett,Rivera,36788.01
768188,Hugh, Davidson,14785.48
127025, Mortimer, Crawford,44057.29
192147,Brian,Stewart,36510.56
173137,Franklin, O'Brien,12982.18
736977,Franklin,Collins,32605.32
911502, Melvin,Jackson,40521.71
603758,Benjamin,Perry,13391.05
691954,George,Collins,16670.1
598835,Benjamin, Merritt,46510.08
345325,Glenn,Thomas,33575.32
370644,Clarence,Fisher,41145.51
799774, Oscar, Marshall,48225.58
373384,Clyde, Holmes,2066.16
479703,Clifford, Merritt,27763.11
205171, Louis,Henderson,21221.02
136358,Eric, Grant,37651.39
257213,Carl,Collins,34743.3
417221, Jeremy,Lee,44939.37
209302, Myron, Ramos,49195.74
899479,Christian,Harrison,22680.67
782074, Marvin, Harvey,7158.35
638112,Dale, Gregory,782.02
314145, Joe, Daniels,22197.82
460053,Howard,Nelson,41931.03
722537,Charles,Fisher,11637.58
601422, Keith,Martinez,5207.33
943412, Lionel,Mitchell,41053.34
946409, James, Fox,31082.84
550186,Daniel,Palmer,32135.9
733493,Dustin, Marks,48997.43
706273, Lionel,Lopez,19487.86
653852,Hubert,Price,16937.85
119806,Gordon, Harvey,7451.8
300609,Clifford,Nelson,43493.94
534067, Michael,Wright,14512.79
754031, Leslie, Stone,18911.84
382837,Darryl,Collins,5889.68
145512, Mark,Jordan,17564.57
254789, Nigel, Burns,39246.83
294155,Guy, Olson,40024.4
554398, Neil,Foster,10046.64
725014,Harrison,Hernandez,46215.48
348386, Jose,Turner,11854.38
863355,Dale, Hicks,9771.61
692980,Hubert,Ramirez,19238.59
348747, Lionel,Brooks,38200.94
541383, Lloyd,Woods,32027.19
441794,Elias,Wood,29401.75
317864, Kenneth, Carr,6231.21
854184,Carl,Davis,45772.5
904763, Maurice,Coleman,9491.72
515342, Neil, Knight,16061.77
623478, Philip,Stewart,14403.84
985201,Grant,Cook,28313.75
744847,Francis, Porter,47394.29
950899,Adrian, Daniels,46041.78
164816, Morris, Gomez,1249.92
555444, Louis,Fisher,3022.38
852735,Edmund, Stone,7097.46
133595,Dwight,Richardson,8917.28
224297, Johnny,Ward,24205.66
614000, Marcus,Robinson,30.31
840173, Kim,Butler,49915.16
460483, Jacob,Harris,3773.37
481543,Hugo,Moore,25198.62
545946,Colin,Reynolds,6392.95
157405,Harrison,Watson,15621.16
949897,Bryan,Torres,35892.82
679057, Mickey, Hart,1021.21
591586,Grant, Murray,33232.93
719033,Colin,Bennett,7183.97
446377,Hugo, Dawson,7299.13
928472,Arthur,Long,47659.17
821115, Reginald,Bennett,22989.03
623818, Morton, Carr,6113.48
483215,Harvey,Turner,37368.56
229901,Eric, Morales,38043.06
672992,,Gray,29199.92
810233,Carl,Perez,43048.43
857134,Anthony, Daniels,359.29
129032,Eugene, Reyes,34341.47
990650,Arthur,Williams,49543.29
934985, Randolph,Thomas,43770.64
878966,Franklin,King,25153.73
803256,Edwin, Gibson,47876.99
719015,Gabriel,Foster,23954.21
375417, Nigel,Kelly,11700.93
577900, Jeffrey,Peterson,18769.17
748308,George,Bell,42021.96
715549, Oscar,Parker,23563.03
409571, Keith,Reed,44113.38
530203,Andrew, Murray,49264.7
736388, Nicholas,Jackson,26018.47
240820,Herbert,Holmes,2921.16
136435, Milton,Scott,10798.72
749072, Javier,Rivera,5556.89
919701,Gilbert,Moore,10567.72
733481,Carl,Lewis,17524.45
747021,Brandon, Grant,714.27
980651, Milton,Jackson,41353.94
778335,Donald,Reed,39246.65
785159, Marvin, Lindsey,20997.2
154919,Glenn,Miller,14276.97
696088,Craig,Lopez,7927.9
608893, Jerry,Jordan,23335.15
695850,Hugh, Delacruz,1465.96
117032,Franklin,Reed,46387.65
454341, Nicholas, McDonald,35766.73
309553, Reginald,Hall,41475.06
482468, Norman,Peterson,44630.72
840803, Kevin, Perkins,18019.0
939446,Howard, Black,38282.83
566937,Clarence,James,19732.47
828713, Kyle,Ramirez,21832.12
734843, Mortimer, Ferguson,22256.07
174812, Randall,Bennett,31701.81
429627,Derrick, Perkins,32098.02
927246,Floyd,Reed,45016.91
827707, Kyle, Ortiz,4047.55
267564, Jasper, Liu,44015.19
157776, Lester, Dunn,6234.81
951988,Dale,Baker,6919.73
239993,Ferdinand,West,41607.44
426035,Hugo, Lindsey,22452.82
226136, Martin, Hunter,34371.86
108843, Randall,Reed,34008.01
493136,Eugene,Parker,41401.23
135502, Joe,Lopez,43315.67
339330, Lester, Gregory,24641.25
571418, Jeff, Gordon,21777.66
801664, Morton,Peterson,47956.84
833376,Gerald,Smith,30206.99
485405,Dustin,Turner,33869.94
823332, Nathaniel, Palmer,46840.65
286732,Christopher,West,4360.29
384676,Arnold, Guzman,46709.34
860360, Maurice,Green,48862.71
200173, Myron, Guzman,7912.0
723062, Jacob, Willis,29227.18
251914,Hugh,Patterson,47377.61
307867,Andrew, Merritt,29550.66
523266,Guy,Lewis,38281.63
797698, Jose,Miller,1185.61
552518, Mark,Bailey,46552.53
223993, Reginald, Hunt,44029.77
302431, Martin, Warren,5648.04
804749, Noah,Scott,12462.58
996715, Peter,Sanders,47946.88
128219,Bryan,Evans,12477.39
454611, Jerry, Berry,21294.03
300049, Jonathan,Clark,19035.08
918815, Jesse, Perkins,19215.83
788833, Kim,Green,34209.47
737734, Nigel, Lindsey,19500.72
240479, Luke,Taylor,25988.8
169711,Darrel, Hart,44795.72
141183,Elias,Lopez,49729.47
895267, Larry, Morales,39824.85
171680,Christian, Wagner,3221.46
413387,Ethan,Reed,47179.79
500522,Bruce, Snyder,37520.28
824185, John, Crawford,49404.96
432561,Gordon, Snyder,28434.48
787348,Gregory,Brown,31497.06
109382, Lewis,Bell,13543.29
395236, Oscar, Wagner,29816.02
549506, Neil,Evans,1475.66
782873,Francis, Merritt,30770.0
743222,Dean, Carroll,39934.11
174737, Reginald, Harvey,23157.69
911251, Mickey,Davis,16527.51
873833,Jackson,Brooks,9549.22
515239, Lucas,Phillips,8222.56
385511, Larry,Garcia,35040.22
578802, John, Murray,16379.63
112170,David,Thomas,21757.86
292130,Henry,Lopez,41554.55
878761,Arnold,Allen,27922.86
616700,Carl, Rice,36080.48
949136, Neil, Alexander,14525.87
594420, Quentin,Hernandez,9856.79
416641, Nathaniel,Moore,6863.06
659959,Edmund, Cruz,21632.86
490289,Donald,Woods,23553.92
992451, Lee,Roberts,21660.35
583199,Corey, Wheeler,1151.18
141840,Ferdinand, Davidson,33079.16
862300,Franklin,Johnson,17119.23
341527,Ferdinand,Coleman,46387.06
809703, Jeff, Merritt,29533.24
310175, Matthew, Hart,10316.49
199090, Ralph, Gordon,15220.05
184266,Devin,Allen,31303.28
351250,Ethan,Cooper,3766.11
545245,Gilbert,West,44288.4
945044, Mickey,Coleman,37553.0
160535, Leslie,King,8058.16
920211,Donald,Morgan,25102.23
877734,Adrian,Richardson,5819.32
368995, Lester, Gregory,19027.23
211779, Myron, Beck,34749.29
324738, Marcus, Stevens,10967.61
528984,Harvey,Harris,39289.09
761007, Luke,Cox,24341.55
213202,Franklin, Stone,40796.11
592670,Frederick,James,4575.0
170447,Ignatius,Phillips,28589.43
813455,Gordon,Martin,43785.43
921008, Marcus, Morales,33552.19
436851, Leroy,Coleman,18505.27
703715,Alfred, Delacruz,38360.61
496054,Evan, Cruz,10872.14
415458,Humphrey, Gomez,37550.2
754148, Jasper, Lucas,44393.47
273256,Herman, Fisher,24375.85
441294,Gerald,Edwards,48672.07
938769, Kyle, Guzman,19548.79
239339, Jeremy, Murray,24772.34
448137, Julian, Kennedy,43122.61
576038,Adam,Miller,25786.35
960187,Bruce, Dixon,5138.56
134724, Jasper, Nguyen,29854.02
183049,Frank, Tucker,22124.0
145582,Harvey,Patterson,34785.83
874846,Humphrey,Coleman,15564.63
584208,Alec, Arnold,11572.31
464671,Ignatius,Watson,29350.26
523532,Clyde, Delacruz,45637.75
849642, Marcus, Mills,46636.28
992221, Mortimer, Gregory,19560.93
372148, Raymond, Hunt,2189.28
288046,Eugene,James,34152.1
910026,Colin,Perry,25119.36
592235,Alfred, O'Brien,8909.46
193155,Gordon,Walker,13877.04
702631,Francis,Jenkins,40801.95
865398,Dale,Henderson,11845.29
189011,Gerald, Bush,47517.03
814389, Peter, Watkins,18032.57
